year;month;day;hour;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2016;1;14;5;Edinburgh;1.11111111111111;29.0;84.0;29.53;29.5;320.0;5.5
2016;1;14;6;Edinburgh;1.11111111111111;27.0;75.0;29.56;28.5;330.0;6.5
2016;1;14;7;Edinburgh;1.11111111111111;25.0;70.0;29.575;29.5;320.0;5.5
2016;1;14;8;Edinburgh;0.555555555555555;25.0;72.5;29.605;30.5;310.0;4.5
2016;1;14;9;Edinburgh;1.11111111111111;25.0;70.0;29.62;30.0;305.0;5.0
2016;1;14;10;Edinburgh;1.66666666666666;26.0;70.0;29.65;31.0;300.0;5.0
2016;1;14;11;Edinburgh;2.22222222222222;27.0;70.0;29.65;31.0;305.0;6.0
2016;1;14;12;Edinburgh;2.77777777777777;27.0;65.0;29.65;30.5;300.0;9.0
2016;1;14;13;Edinburgh;2.77777777777777;27.0;65.0;29.65;30.0;290.0;10.0
2016;1;14;14;Edinburgh;2.77777777777777;27.0;65.0;29.665;31.0;280.0;9.0
2016;1;14;15;Edinburgh;2.5;27.0;67.5;29.68;31.0;275.0;7.0
2016;1;14;16;Edinburgh;0.0;25.0;75.0;29.68;26.5;245.0;6.0
2016;1;14;17;Edinburgh;-0.555555555555555;26.0;80.0;29.695;23.5;235.0;8.0
2016;1;14;18;Edinburgh;0.0;27.0;80.0;29.71;24.0;235.0;10.0
2016;1;14;19;Edinburgh;-0.555555555555555;28.0;90.0;29.71;23.0;235.0;9.0
2016;1;14;20;Edinburgh;0.0;28.0;87.0;29.74;24.0;255.0;9.5
2016;1;14;21;Edinburgh;-0.555555555555555;28.0;90.0;29.74;24.0;245.0;7.5
2016;1;14;22;Edinburgh;-1.11111111111111;28.0;93.0;29.77;24.5;260.0;5.5
2016;1;14;23;Edinburgh;-1.11111111111111;28.0;93.0;29.77;22.5;255.0;8.5
2016;1;15;0;Edinburgh;-1.11111111111111;28.0;93.0;29.8;21.5;250.0;9.5
2016;1;15;1;Edinburgh;-1.66666666666666;27.5;93.0;29.8;21.0;240.0;8.5
2016;1;15;2;Edinburgh;-1.11111111111111;27.5;89.5;29.83;21.5;250.0;9.5
2016;1;15;3;Edinburgh;-1.11111111111111;27.0;86.0;29.83;26.5;240.0;5.5
2016;1;15;4;Edinburgh;-0.555555555555555;27.5;86.5;29.86;23.5;245.0;8.5
2016;1;15;5;Edinburgh;-1.66666666666666;27.0;89.5;29.86;21.5;240.0;8.0
2016;1;15;6;Edinburgh;0.0;28.0;87.0;29.86;24.0;250.0;9.5
2016;1;15;7;Edinburgh;0.0;28.0;87.0;29.86;23.0;240.0;12.0
2016;1;15;8;Edinburgh;0.0;28.0;87.0;29.89;23.5;245.0;10.5
2016;1;15;9;Edinburgh;0.555555555555555;29.0;87.0;29.89;23.0;245.0;15.0
2016;1;15;10;Edinburgh;1.66666666666666;30.0;84.0;29.905;26.0;250.0;12.5
2016;1;15;11;Edinburgh;2.77777777777777;32.0;81.0;29.905;30.0;255.0;10.0
2016;1;15;12;Edinburgh;3.88888888888888;33.0;78.0;29.93;33.5;275.0;8.0
2016;1;15;13;Edinburgh;3.88888888888888;32.0;75.0;29.94;35.5;275.0;5.5
2016;1;15;14;Edinburgh;3.88888888888888;32.0;75.0;29.97;35.0;275.0;6.0
2016;1;15;15;Edinburgh;3.88888888888888;31.0;72.5;30.015;37.5;260.0;4.0
2016;1;15;16;Edinburgh;3.88888888888888;31.0;72.5;30.045;34.0;340.0;7.5
2016;1;15;17;Edinburgh;1.94444444444444;30.0;81.0;30.09;35.5;320.0;1.0
2016;1;15;18;Edinburgh;1.66666666666666;30.0;84.0;30.105;33.0;335.0;4.0
2016;1;15;19;Edinburgh;1.11111111111111;30.0;87.0;30.12;34.0;;2.0
2016;1;15;20;Edinburgh;-1.11111111111111;27.5;89.5;30.15;30.0;270.0;2.0
2016;1;15;21;Edinburgh;-0.555555555555555;27.5;86.5;30.165;28.5;260.0;4.0
2016;1;15;22;Edinburgh;-2.5;25.0;89.5;30.195;21.5;245.0;5.5
2016;1;15;23;Edinburgh;-2.22222222222222;25.0;86.0;30.21;22.5;240.0;5.5
2016;1;16;0;Edinburgh;-2.5;24.0;86.0;30.225;22.0;245.0;5.0
2016;1;16;1;Edinburgh;-2.22222222222222;25.0;86.0;30.24;25.5;250.0;4.0
2016;1;16;2;Edinburgh;-3.05555555555555;24.0;89.5;30.24;24.0;260.0;4.0
2016;1;16;3;Edinburgh;-3.33333333333333;22.0;86.0;30.24;22.5;250.0;4.5
2016;1;16;4;Edinburgh;-3.33333333333333;22.0;86.0;30.24;23.0;250.0;4.0
2016;1;16;5;Edinburgh;-3.88888888888888;23.0;93.0;30.24;25.0;250.0;2.5
2016;1;16;6;Edinburgh;-3.88888888888888;22.0;89.5;30.24;18.5;240.0;5.5
2016;1;16;7;Edinburgh;-2.77777777777777;24.0;89.5;30.24;21.0;255.0;5.0
2016;1;16;8;Edinburgh;-3.33333333333333;23.0;89.5;30.24;26.0;245.0;2.5
2016;1;16;9;Edinburgh;-2.77777777777777;24.0;89.5;30.24;24.0;235.0;4.0
2016;1;16;10;Edinburgh;-1.66666666666666;26.0;86.0;30.225;29.0;245.0;1.5
2016;1;16;11;Edinburgh;-0.555555555555555;27.5;86.5;30.21;31.0;265.0;1.0
2016;1;16;12;Edinburgh;0.0;28.0;87.0;30.21;32.0;240.0;0.5
2016;1;16;13;Edinburgh;0.0;28.0;87.0;30.21;32.0;250.0;2.0
2016;1;16;14;Edinburgh;0.0;29.0;90.0;30.21;32.0;280.0;2.5
2016;1;16;15;Edinburgh;0.0;29.0;90.0;30.18;32.0;310.0;2.0
2016;1;16;16;Edinburgh;0.0;30.0;93.0;30.18;32.0;180.0;1.0
2016;1;16;17;Edinburgh;0.0;30.0;93.0;30.18;32.0;130.0;2.5
2016;1;16;18;Edinburgh;-1.11111111111111;30.0;100.0;30.18;30.0;100.0;0.5
2016;1;16;19;Edinburgh;-1.11111111111111;30.0;100.0;30.18;30.0;70.0;1.5
2016;1;16;20;Edinburgh;0.0;30.0;93.0;30.18;32.0;40.0;1.0
2016;1;16;21;Edinburgh;0.0;30.0;93.0;30.18;32.0;185.0;1.5
2016;1;16;22;Edinburgh;0.0;30.0;93.0;30.18;32.0;60.0;2.5
2016;1;16;23;Edinburgh;0.0;30.0;93.0;30.18;29.5;60.0;4.0
2016;1;17;0;Edinburgh;0.0;30.0;93.0;30.18;26.5;60.0;5.5
2016;1;17;1;Edinburgh;0.0;30.0;93.0;30.18;26.0;60.0;6.0
2016;1;17;2;Edinburgh;0.0;28.0;87.0;30.18;26.0;70.0;7.0
2016;1;17;3;Edinburgh;0.0;27.5;83.5;30.15;27.0;85.0;5.0
2016;1;17;4;Edinburgh;-1.11111111111111;27.0;86.0;30.15;25.0;70.0;5.0
2016;1;17;5;Edinburgh;0.0;27.0;80.0;30.15;32.0;60.0;2.5
2016;1;17;6;Edinburgh;0.0;27.0;80.0;30.12;26.5;80.0;5.5
2016;1;17;7;Edinburgh;0.0;27.0;80.0;30.12;26.5;50.0;6.0
2016;1;17;8;Edinburgh;0.0;27.0;80.0;30.105;27.0;55.0;5.0
2016;1;17;9;Edinburgh;0.0;27.5;83.5;30.09;32.0;;1.5
2016;1;17;10;Edinburgh;1.11111111111111;28.0;81.0;30.09;34.0;40.0;1.5
2016;1;17;11;Edinburgh;2.22222222222222;28.0;75.0;30.09;36.0;360.0;1.0
2016;1;17;12;Edinburgh;2.5;28.0;72.5;30.06;36.5;180.0;1.5
2016;1;17;13;Edinburgh;2.77777777777777;28.0;70.0;30.03;37.0;70.0;1.0
2016;1;17;14;Edinburgh;2.22222222222222;27.5;72.5;30.0;36.0;330.0;1.5
2016;1;17;15;Edinburgh;2.22222222222222;28.0;75.0;29.97;36.0;140.0;3.0
2016;1;17;16;Edinburgh;1.11111111111111;30.0;87.0;29.955;34.0;;0.0
2016;1;17;17;Edinburgh;0.555555555555555;30.0;90.0;29.94;33.0;190.0;1.0
2016;1;17;18;Edinburgh;0.0;30.0;93.0;29.93;32.0;;0.5
2016;1;17;19;Edinburgh;0.0;30.0;93.0;29.92;32.0;295.0;1.5
2016;1;17;20;Edinburgh;0.555555555555555;30.0;90.0;29.89;33.0;240.0;1.5
2016;1;17;21;Edinburgh;0.555555555555555;30.0;90.0;29.875;33.0;285.0;1.0
2016;1;17;22;Edinburgh;0.0;30.0;93.0;29.86;32.0;;0.5
2016;1;17;23;Edinburgh;0.555555555555555;32.0;96.5;29.845;33.0;350.0;1.0
2016;1;18;0;Edinburgh;0.555555555555555;32.0;96.5;29.83;33.0;210.0;1.5
2016;1;18;1;Edinburgh;0.0;32.0;100.0;29.8;32.0;270.0;1.0
2016;1;18;2;Edinburgh;0.0;32.0;100.0;29.8;32.0;250.0;1.5
2016;1;18;3;Edinburgh;0.0;32.0;100.0;29.785;32.0;245.0;2.0
2016;1;18;4;Edinburgh;0.555555555555555;32.0;96.5;29.77;33.0;270.0;1.0
2016;1;18;5;Edinburgh;0.0;32.0;100.0;29.77;32.0;260.0;0.5
2016;1;18;6;Edinburgh;1.11111111111111;32.0;93.0;29.74;34.0;230.0;1.0
2016;1;18;7;Edinburgh;0.555555555555555;32.0;96.5;29.74;33.0;270.0;1.0
2016;1;18;8;Edinburgh;1.11111111111111;32.0;93.0;29.77;34.0;20.0;0.5
2016;1;18;9;Edinburgh;1.11111111111111;34.0;100.0;29.77;34.0;350.0;0.5
2016;1;18;10;Edinburgh;1.11111111111111;34.0;100.0;29.77;34.0;150.0;1.0
2016;1;18;11;Edinburgh;2.22222222222222;36.0;100.0;29.77;36.0;285.0;2.0
2016;1;18;12;Edinburgh;2.5;36.0;96.5;29.77;36.5;290.0;2.0
2016;1;18;13;Edinburgh;2.77777777777777;36.0;93.0;29.77;37.0;310.0;2.0
2016;1;18;14;Edinburgh;2.77777777777777;36.0;93.0;29.77;37.0;310.0;1.0
2016;1;18;15;Edinburgh;2.5;36.0;96.5;29.77;36.5;330.0;1.0
2016;1;18;16;Edinburgh;2.22222222222222;36.0;100.0;29.77;36.0;330.0;0.5
2016;1;18;17;Edinburgh;2.22222222222222;36.0;100.0;29.785;36.0;145.0;2.0
2016;1;18;18;Edinburgh;2.22222222222222;36.0;100.0;29.8;36.0;;0.0
2016;1;18;19;Edinburgh;2.22222222222222;36.0;100.0;29.8;36.0;35.0;2.0
2016;1;18;20;Edinburgh;2.22222222222222;36.0;100.0;29.8149999999999;36.0;280.0;1.5
2016;1;18;21;Edinburgh;2.22222222222222;36.0;100.0;29.83;36.0;270.0;1.0
2016;1;18;22;Edinburgh;2.22222222222222;36.0;100.0;29.83;36.0;250.0;1.0
2016;1;18;23;Edinburgh;1.66666666666666;34.0;96.5;29.83;35.0;;0.0
2016;1;19;0;Edinburgh;2.22222222222222;34.0;93.0;29.86;36.0;265.0;1.0
2016;1;19;1;Edinburgh;1.66666666666666;34.0;96.5;29.83;35.0;250.0;2.5
2016;1;19;2;Edinburgh;1.11111111111111;34.0;100.0;29.86;34.0;250.0;1.0
2016;1;19;3;Edinburgh;1.11111111111111;34.0;100.0;29.83;34.0;255.0;2.0
2016;1;19;4;Edinburgh;1.11111111111111;34.0;100.0;29.845;34.0;270.0;1.5
2016;1;19;5;Edinburgh;1.11111111111111;34.0;100.0;29.86;34.0;260.0;0.5
2016;1;19;6;Edinburgh;1.11111111111111;34.0;100.0;29.86;34.0;310.0;1.0
2016;1;19;7;Edinburgh;1.11111111111111;34.0;100.0;29.86;34.0;310.0;1.0
2016;1;19;8;Edinburgh;2.22222222222222;34.0;93.0;29.875;36.0;170.0;1.0
2016;1;19;9;Edinburgh;2.22222222222222;36.0;100.0;29.89;36.0;265.0;1.0
2016;1;19;10;Edinburgh;2.22222222222222;36.0;100.0;29.89;36.0;310.0;0.5
2016;1;19;11;Edinburgh;2.77777777777777;37.0;100.0;29.89;37.0;320.0;2.0
2016;1;19;12;Edinburgh;2.77777777777777;36.0;93.0;29.89;37.0;305.0;2.0
2016;1;19;13;Edinburgh;2.77777777777777;36.0;93.0;29.89;37.0;265.0;2.0
2016;1;19;14;Edinburgh;2.77777777777777;36.0;93.0;29.89;37.0;360.0;1.0
2016;1;19;15;Edinburgh;2.77777777777777;36.0;93.0;29.89;37.0;240.0;1.5
2016;1;19;16;Edinburgh;2.22222222222222;36.0;100.0;29.89;36.0;330.0;1.5
2016;1;19;17;Edinburgh;2.22222222222222;36.0;100.0;29.89;36.0;330.0;1.5
2016;1;19;18;Edinburgh;2.22222222222222;36.0;100.0;29.905;36.0;330.0;1.5
2016;1;19;19;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;20.0;1.5
2016;1;19;20;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;;0.5
2016;1;19;21;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;250.0;3.0
2016;1;19;22;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;30.0;0.5
2016;1;19;23;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;90.0;1.5
2016;1;20;0;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;255.0;1.0
2016;1;20;1;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;230.0;2.0
2016;1;20;2;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;330.0;1.5
2016;1;20;3;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;240.0;2.0
2016;1;20;4;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;260.0;2.5
2016;1;20;5;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;270.0;0.5
2016;1;20;6;Edinburgh;2.22222222222222;36.0;100.0;29.92;36.0;250.0;0.5
2016;1;20;7;Edinburgh;2.22222222222222;36.0;100.0;29.94;36.0;300.0;0.5
2016;1;20;8;Edinburgh;2.22222222222222;36.0;100.0;29.94;34.0;60.0;4.0
2016;1;20;9;Edinburgh;2.77777777777777;36.5;96.5;29.94;33.0;65.0;6.0
2016;1;20;10;Edinburgh;2.77777777777777;36.5;96.5;29.955;32.5;70.0;6.5
2016;1;20;11;Edinburgh;2.77777777777777;37.0;100.0;29.97;35.5;95.0;4.0
2016;1;20;12;Edinburgh;2.77777777777777;36.0;93.0;29.97;33.5;70.0;5.5
2016;1;20;13;Edinburgh;3.33333333333333;36.0;90.0;29.94;34.5;80.0;5.5
2016;1;20;14;Edinburgh;3.88888888888888;36.0;87.0;29.94;34.5;95.0;6.5
2016;1;20;15;Edinburgh;3.33333333333333;36.0;90.0;29.94;34.0;90.0;6.0
2016;1;20;16;Edinburgh;2.77777777777777;36.0;93.0;29.94;33.5;85.0;5.5
2016;1;20;17;Edinburgh;2.77777777777777;36.0;93.0;29.94;35.5;80.0;4.0
2016;1;20;18;Edinburgh;2.5;36.0;96.5;29.97;35.0;65.0;4.0
2016;1;20;19;Edinburgh;2.22222222222222;36.0;100.0;29.955;36.0;50.0;3.0
2016;1;20;20;Edinburgh;2.5;35.0;93.0;29.94;36.5;50.0;2.5
2016;1;20;21;Edinburgh;2.22222222222222;34.0;93.0;29.94;36.0;20.0;2.0
2016;1;20;22;Edinburgh;2.22222222222222;34.0;93.0;29.94;36.0;50.0;2.0
2016;1;20;23;Edinburgh;2.22222222222222;34.0;93.0;29.94;36.0;40.0;2.0
2016;1;21;0;Edinburgh;2.22222222222222;34.0;93.0;29.94;36.0;65.0;1.5
2016;1;21;1;Edinburgh;0.555555555555555;32.0;96.5;29.92;33.0;;1.5
2016;1;21;2;Edinburgh;0.0;30.0;93.0;29.92;32.0;;2.0
2016;1;21;3;Edinburgh;0.555555555555555;31.0;93.0;29.89;30.5;40.0;4.0
2016;1;21;4;Edinburgh;1.11111111111111;31.0;90.0;29.89;28.5;75.0;6.5
2016;1;21;5;Edinburgh;2.22222222222222;30.0;81.0;29.89;29.0;120.0;8.0
2016;1;21;6;Edinburgh;2.22222222222222;30.0;81.0;29.86;31.0;120.0;6.0
2016;1;21;7;Edinburgh;1.66666666666666;30.0;84.0;29.86;32.5;100.0;4.5
2016;1;21;8;Edinburgh;2.22222222222222;30.0;81.0;29.845;30.0;115.0;7.0
2016;1;21;9;Edinburgh;2.22222222222222;31.0;84.0;29.83;36.0;70.0;2.5
2016;1;21;10;Edinburgh;2.5;32.0;84.0;29.83;34.0;50.0;4.5
2016;1;21;11;Edinburgh;3.33333333333333;32.0;78.0;29.83;36.5;50.0;4.0
2016;1;21;12;Edinburgh;3.88888888888888;34.0;81.0;29.8149999999999;36.0;45.0;5.0
2016;1;21;13;Edinburgh;2.77777777777777;36.0;93.0;29.785;34.0;45.0;5.0
2016;1;21;14;Edinburgh;2.77777777777777;36.0;93.0;29.755;32.5;55.0;6.5
2016;1;21;15;Edinburgh;3.33333333333333;36.0;90.0;29.755;33.5;50.0;6.5
2016;1;21;16;Edinburgh;3.33333333333333;36.0;90.0;29.74;34.5;45.0;5.5
2016;1;21;17;Edinburgh;3.88888888888888;37.0;93.0;29.74;37.0;60.0;4.5
2016;1;21;18;Edinburgh;4.44444444444444;37.0;90.0;29.74;38.0;80.0;4.0
2016;1;21;19;Edinburgh;4.44444444444444;39.0;96.5;29.71;36.5;80.0;5.5
2016;1;21;20;Edinburgh;5.0;39.0;93.0;29.695;37.0;60.0;6.0
2016;1;21;21;Edinburgh;5.0;39.0;93.0;29.665;36.0;80.0;8.5
2016;1;21;22;Edinburgh;6.66666666666666;41.0;90.0;29.6349999999999;39.5;100.0;7.5
2016;1;21;23;Edinburgh;7.77777777777777;41.0;81.0;29.62;43.0;130.0;6.5
2016;1;22;0;Edinburgh;7.77777777777777;43.0;87.0;29.605;42.5;155.0;8.0
2016;1;22;1;Edinburgh;8.33333333333333;43.0;84.5;29.575;45.0;120.0;5.5
2016;1;22;2;Edinburgh;8.88888888888889;43.0;82.0;29.545;46.0;100.0;6.0
2016;1;22;3;Edinburgh;8.88888888888889;43.0;82.0;29.515;44.5;115.0;8.5
2016;1;22;4;Edinburgh;10.0;44.0;79.0;29.47;50.0;160.0;9.5
2016;1;22;5;Edinburgh;10.0;44.0;79.0;29.435;50.0;125.0;8.5
2016;1;22;6;Edinburgh;10.0;45.5;84.5;29.435;50.0;200.0;12.0
2016;1;22;7;Edinburgh;10.0;45.0;82.0;29.39;50.0;180.0;14.5
2016;1;22;8;Edinburgh;10.0;45.0;82.0;29.39;50.0;195.0;18.0
2016;1;22;9;Edinburgh;9.44444444444444;45.0;84.5;29.39;45.5;200.0;22.0
2016;1;22;10;Edinburgh;10.0;45.0;82.0;29.39;50.0;205.0;20.5
2016;1;22;11;Edinburgh;10.5555555555555;46.0;84.5;29.405;51.0;210.0;20.0
2016;1;22;12;Edinburgh;10.5555555555555;47.0;87.5;29.42;51.0;220.0;14.5
2016;1;22;13;Edinburgh;11.6666666666666;46.5;79.0;29.45;53.0;230.0;16.0
2016;1;22;14;Edinburgh;10.5555555555555;44.0;76.0;29.47;51.0;235.0;18.0
2016;1;22;15;Edinburgh;10.0;43.0;76.0;29.5;50.0;230.0;16.0
2016;1;22;16;Edinburgh;10.0;42.0;73.5;29.53;50.0;225.0;14.0
2016;1;22;17;Edinburgh;8.88888888888889;41.0;76.0;29.56;42.0;220.0;17.0
2016;1;22;18;Edinburgh;7.77777777777777;39.0;76.0;29.575;40.0;225.0;16.0
2016;1;22;19;Edinburgh;7.77777777777777;39.0;76.0;29.605;40.0;225.0;14.5
2016;1;22;20;Edinburgh;7.77777777777777;39.0;76.0;29.62;40.0;230.0;15.5
2016;1;22;21;Edinburgh;7.77777777777777;39.0;76.0;29.65;39.0;235.0;21.0
2016;1;22;22;Edinburgh;7.77777777777777;39.0;76.0;29.68;39.0;240.0;19.5
2016;1;22;23;Edinburgh;7.77777777777777;39.0;76.0;29.725;39.0;245.0;20.0
2016;1;23;0;Edinburgh;7.77777777777777;39.0;76.0;29.755;39.0;240.0;21.0
2016;1;23;1;Edinburgh;7.77777777777777;39.0;76.0;29.8;39.0;235.0;19.5
2016;1;23;2;Edinburgh;7.22222222222222;39.0;81.0;29.83;37.0;235.0;18.5
2016;1;23;3;Edinburgh;7.22222222222222;39.0;81.0;29.86;37.0;240.0;16.0
2016;1;23;4;Edinburgh;6.66666666666666;38.0;81.0;29.89;37.5;225.0;11.5
2016;1;23;5;Edinburgh;6.66666666666666;38.0;81.0;29.89;37.5;230.0;13.0
2016;1;23;6;Edinburgh;7.22222222222222;39.0;81.0;29.92;39.5;245.0;9.0
2016;1;23;7;Edinburgh;7.22222222222222;39.0;81.0;29.92;41.0;270.0;6.5
2016;1;23;8;Edinburgh;7.77777777777777;40.0;78.5;29.92;40.5;245.0;13.5
2016;1;23;9;Edinburgh;8.33333333333333;42.0;81.5;29.94;41.0;235.0;16.5
2016;1;23;10;Edinburgh;8.88888888888889;43.0;82.0;29.97;42.0;225.0;16.5
2016;1;23;11;Edinburgh;10.0;43.0;76.0;29.955;50.0;225.0;16.0
2016;1;23;12;Edinburgh;10.0;43.0;76.0;29.94;50.0;220.0;17.0
2016;1;23;13;Edinburgh;10.0;43.0;76.0;29.94;50.0;215.0;22.0
2016;1;23;14;Edinburgh;10.0;43.0;76.0;29.955;50.0;225.0;15.5
2016;1;23;15;Edinburgh;10.0;43.0;76.0;29.94;50.0;220.0;14.5
2016;1;23;16;Edinburgh;10.0;43.0;76.0;29.92;50.0;225.0;16.0
2016;1;23;17;Edinburgh;9.44444444444444;43.0;79.0;29.93;46.5;215.0;13.0
2016;1;23;18;Edinburgh;8.88888888888889;43.0;82.0;29.92;44.5;195.0;8.5
2016;1;23;19;Edinburgh;8.88888888888889;43.0;82.0;29.92;45.5;185.0;6.5
2016;1;23;20;Edinburgh;8.33333333333333;43.0;84.5;29.89;45.0;140.0;6.0
2016;1;23;21;Edinburgh;8.88888888888889;43.0;82.0;29.875;45.5;160.0;6.0
2016;1;23;22;Edinburgh;8.88888888888889;43.0;82.0;29.845;47.0;240.0;4.0
2016;1;23;23;Edinburgh;8.88888888888889;43.0;82.0;29.83;44.5;230.0;9.0
2016;1;24;0;Edinburgh;8.88888888888889;45.5;90.0;29.845;43.5;245.0;12.0
2016;1;24;1;Edinburgh;10.0;46.0;87.0;29.83;50.0;250.0;7.5
2016;1;24;2;Edinburgh;10.5555555555555;48.0;91.0;29.83;51.0;220.0;6.0
2016;1;24;3;Edinburgh;11.1111111111111;48.0;88.0;29.83;52.0;225.0;12.5
2016;1;24;4;Edinburgh;11.1111111111111;48.0;88.0;29.8149999999999;52.0;205.0;10.0
2016;1;24;5;Edinburgh;11.1111111111111;48.0;88.0;29.785;52.0;210.0;7.0
2016;1;24;6;Edinburgh;11.1111111111111;50.0;94.0;29.77;52.0;215.0;6.0
2016;1;24;7;Edinburgh;12.2222222222222;50.0;88.0;29.77;54.0;220.0;15.0
2016;1;24;8;Edinburgh;12.2222222222222;50.0;88.0;29.77;54.0;230.0;16.0
2016;1;24;9;Edinburgh;12.5;51.0;88.0;29.77;54.5;230.0;18.5
2016;1;24;10;Edinburgh;12.7777777777777;52.0;88.0;29.8;55.0;230.0;16.0
2016;1;24;11;Edinburgh;13.8888888888888;52.0;82.0;29.8;57.0;225.0;15.5
2016;1;24;12;Edinburgh;13.8888888888888;52.0;82.0;29.8;57.0;230.0;17.0
2016;1;24;13;Edinburgh;13.8888888888888;52.0;82.0;29.8;57.0;225.0;20.0
2016;1;24;14;Edinburgh;13.8888888888888;52.0;82.0;29.8;57.0;215.0;16.0
2016;1;24;15;Edinburgh;13.8888888888888;52.0;82.0;29.83;57.0;215.0;13.0
2016;1;24;16;Edinburgh;12.7777777777777;51.0;85.0;29.8;55.0;220.0;14.5
2016;1;24;17;Edinburgh;12.7777777777777;51.0;85.0;29.8;55.0;225.0;15.0
2016;1;24;18;Edinburgh;12.5;52.0;91.0;29.8149999999999;54.5;220.0;16.0
2016;1;24;19;Edinburgh;12.7777777777777;52.0;88.0;29.8;55.0;220.0;14.5
2016;1;24;20;Edinburgh;12.7777777777777;52.0;88.0;29.8;55.0;220.0;17.5
2016;1;24;21;Edinburgh;13.8888888888888;52.0;82.0;29.8;57.0;210.0;15.0
2016;1;24;22;Edinburgh;12.7777777777777;52.0;88.0;29.8;55.0;210.0;17.5
2016;1;24;23;Edinburgh;12.7777777777777;51.0;85.0;29.77;55.0;210.0;18.5
2016;1;25;0;Edinburgh;12.7777777777777;50.0;82.0;29.77;55.0;210.0;21.0
2016;1;25;1;Edinburgh;12.7777777777777;50.0;82.0;29.725;55.0;205.0;17.0
2016;1;25;2;Edinburgh;12.7777777777777;50.0;82.0;29.695;55.0;205.0;13.5
2016;1;25;3;Edinburgh;12.7777777777777;50.0;82.0;29.68;55.0;205.0;15.5
2016;1;25;4;Edinburgh;12.7777777777777;49.0;79.5;29.6349999999999;55.0;220.0;18.0
2016;1;25;5;Edinburgh;12.7777777777777;48.0;77.0;29.605;55.0;225.0;16.5
2016;1;25;6;Edinburgh;12.5;48.0;79.5;29.56;54.5;215.0;18.5
2016;1;25;7;Edinburgh;12.5;48.0;79.5;29.53;54.5;220.0;20.0
2016;1;25;8;Edinburgh;12.7777777777777;49.0;79.5;29.5;55.0;210.0;24.0
2016;1;25;9;Edinburgh;12.7777777777777;50.0;82.0;29.485;55.0;205.0;24.0
2016;1;25;10;Edinburgh;13.3333333333333;50.0;79.5;29.46;56.0;210.0;27.5
2016;1;25;11;Edinburgh;12.7777777777777;48.0;77.0;29.45;55.0;215.0;29.0
2016;1;25;12;Edinburgh;12.7777777777777;47.0;74.5;29.42;55.0;210.0;28.5
2016;1;25;13;Edinburgh;12.2222222222222;47.0;79.5;29.39;54.0;220.0;24.5
2016;1;25;14;Edinburgh;12.2222222222222;46.0;77.0;29.39;54.0;215.0;27.0
2016;1;25;15;Edinburgh;9.44444444444444;44.0;82.0;29.435;45.5;255.0;24.0
2016;1;25;16;Edinburgh;7.77777777777777;41.0;81.0;29.515;39.5;265.0;17.0
2016;1;25;17;Edinburgh;6.66666666666666;37.0;78.5;29.575;36.0;255.0;15.5
2016;1;25;18;Edinburgh;6.66666666666666;37.0;78.5;29.62;36.5;255.0;15.0
2016;1;25;19;Edinburgh;6.11111111111111;37.0;81.0;29.65;35.5;245.0;15.0
2016;1;25;20;Edinburgh;5.55555555555555;36.5;81.0;29.68;36.5;230.0;8.5
2016;1;25;21;Edinburgh;6.11111111111111;37.0;81.0;29.68;35.0;225.0;16.5
2016;1;25;22;Edinburgh;6.11111111111111;36.5;78.5;29.68;35.0;225.0;16.0
2016;1;25;23;Edinburgh;6.11111111111111;36.0;76.0;29.665;35.0;230.0;17.0
2016;1;26;0;Edinburgh;6.11111111111111;37.0;81.0;29.65;35.0;220.0;17.5
2016;1;26;1;Edinburgh;7.22222222222222;37.0;76.0;29.62;37.5;230.0;16.0
2016;1;26;2;Edinburgh;7.22222222222222;38.0;78.5;29.59;38.0;225.0;15.0
2016;1;26;3;Edinburgh;7.5;41.0;84.0;29.545;39.0;210.0;15.0
2016;1;26;4;Edinburgh;7.77777777777777;41.0;81.0;29.485;39.5;200.0;16.5
2016;1;26;5;Edinburgh;7.77777777777777;41.0;81.0;29.405;38.5;200.0;22.5
2016;1;26;6;Edinburgh;7.77777777777777;41.0;81.0;29.3149999999999;38.0;200.0;25.5
2016;1;26;7;Edinburgh;8.33333333333333;42.0;81.5;29.225;38.5;195.0;29.5
2016;1;26;8;Edinburgh;8.88888888888889;44.0;84.5;29.1349999999999;39.0;200.0;32.5
2016;1;26;9;Edinburgh;10.0;45.5;84.5;29.075;50.0;200.0;33.0
2016;1;26;10;Edinburgh;11.1111111111111;47.0;85.0;29.045;52.0;210.0;31.5
2016;1;26;11;Edinburgh;11.1111111111111;48.0;88.0;29.03;52.0;210.0;31.5
