config;model_path;epoch;valid_mse;test_mse
home266_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\335d51016b6c0e6700167c12872a2713.h5;22;0.07556959241628647;0.08031672485335013
home266_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ae7910e5666f02b9d42e2f7a53b60232.h5;67;0.00474561657756567;0.012260778986419736
home266_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f5047ebfd1799657b4d4c83b5092d1aa.h5;38;0.007440047804266214;0.012154272415701993
home266_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9e059fbba6474e29c160e66887fdd455.h5;30;0.034310437738895416;0.024862228526895968
home266_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6d9eb0969f4d098c8ac9bccd94706172.h5;20;0.0858478918671608;0.07737245413383262
home266_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f406e0af266ca2519c904ca0006af1bc.h5;33;0.048519380390644073;0.03973248902567966
home266_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5d2b489885ea121da698ceaab153d948.h5;39;0.028586644679307938;0.023957290094970808
home266_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4305b27ae6aa4c3e618188b3ceff76fe.h5;28;0.012827802449464798;0.008355276714635627
home266_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\59bcfc09637d18711fc8cee3817b6f95.h5;33;0.015589974820613861;0.028056736264606787
home266_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4de12a4669d155581b20e53bfa4603ca.h5;25;0.033182788640260696;0.039831858374727705
home266_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\db38c064353de6fa4b4c47a0560e160b.h5;19;0.09191101044416428;0.12626762207810205
home266_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4a271a5b0e59c2c0212f9416a5289215.h5;25;0.07810647785663605;0.04884239279370554
home266_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dc12812034705967d95f28160aa9ed01.h5;21;0.09768220782279968;0.12936873248572947
home266_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4d7475e90ee451f7b113e61acb1e1f2b.h5;32;0.0583057664334774;0.04036553689624822
home266_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5ae5d2416ddfa4eb88a259336a808d70.h5;18;0.1650257110595703;0.1083127670560281
home266_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\38f1154c5f4c6f3f36126ffa05363c97.h5;30;0.018882397562265396;0.01588957078617835
home266_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\93a005e83cc1a1ad819be3ede7a3e4d5.h5;21;0.2702523171901703;0.31390687485504654
home266_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\63a394a6c6ead1f9bc056363a02852b5.h5;32;0.02638505958020687;0.016958088806170394
home266_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\806d7687d072f3cc17e951ee6b36d6ce.h5;20;0.0647180825471878;0.023033144445127506
home266_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f4cc69741cf1c7343d461b820066328a.h5;23;0.07705017179250717;0.05392221153761365
home266_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2b962c4e84e9cad0821f7944e8bf4923.h5;20;0.22419771552085876;0.15306652880507826
home266_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\0681722db5358e0319fed152c7bf2806.h5;32;0.033892836421728134;0.01975148659509408
home266_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e0df8c64457e1ec6d9a64b5c64993421.h5;19;0.08579307049512863;0.07067242015246682
home266_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f9225ad96ee6ec68b7a238ecb9874f04.h5;31;0.022538037970662117;0.015206054871269518
home276_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3cf4f5cea92f002a1ee39d53b31725ca.h5;30;0.06989232450723648;0.04286030612688571
home276_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\cd92e836368ef6ff9ee11274ced112b8.h5;18;0.09057465940713882;0.1023583037872244
home276_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8296058e375e217b82733687a8b5bcf7.h5;25;0.08183353394269943;0.05067685574101943
home276_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\94f6b55eafd4ad7916054e9fb7257e63.h5;30;0.04942915216088295;0.024819086392842433
home276_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c521bd5bc7ace80e0776d06e41419b7b.h5;25;0.10350330173969269;0.10282274276149073
home276_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dad127ca75fc16d0d675de5583ce3846.h5;51;0.043614935129880905;0.029377857293859153
home276_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2cae3a9599af52ee2c78258adbacf182.h5;26;0.08047191053628922;0.06344923417088588
home276_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9febd7a7e54b9f9fb856f1c9c28ed982.h5;16;0.10475891828536987;0.08575563470582573
home276_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\847d852e754273e1c2fb5d90d605c9e8.h5;29;0.05778416991233826;0.024560263106908654
home276_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c7b0fced44512f15bbb08b9a9fc424ec.h5;18;0.0922873392701149;0.08312486663339647
home276_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\65fc8e77b8ee018e807232f87be57a68.h5;21;0.06865353137254715;0.0401169626839567
home276_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8cf1f174e97b04fdc0ded68d61ca662d.h5;48;0.048219311982393265;0.04081556470419852
home276_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d7a1e4ba73b2c3e651557819f4ee61c1.h5;24;0.05277182161808014;0.03285877906825322
home276_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\cd109b4c1e4fd91a58f7d51e4c690184.h5;19;0.05838055908679962;0.029988011836304066
home276_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\88d8bac45c310104bab93ce3981ac41c.h5;40;0.05191962048411369;0.032113685097099894
home276_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9b021f6ee95b08bd016fcd120552c8ce.h5;60;0.039240505546331406;0.0187518965441407
home276_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\897595ce21222304f5f09bda769da8fe.h5;71;0.04172766953706741;0.021095520734600467
home276_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8f2c6eed3b899ecfe5f79088df61b0a2.h5;42;0.03603731095790863;0.018542693008054528
home276_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3d55dcca1c8d3220a8b7ffe5c74e4fe9.h5;21;0.098061203956604;0.07569061136149371
home276_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\88dcbf81a5ee7973d36db0efdc172075.h5;19;0.07039172947406769;0.06911568810622347
home276_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bc03055325c19f5b351a89becabf90be.h5;28;0.0704081803560257;0.05829850560382255
home276_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2c781781c409ff22a5aad471d789a209.h5;53;0.040562789887189865;0.02177184810659022
home276_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4d3ccb8b47abdf632e9ed4662592ada5.h5;25;0.08484207093715668;0.09818909891058593
home276_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6c59776f7b2b94d71401557a48bfe930.h5;17;0.09229541569948196;0.09054555548124468
home276_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5b5ebd0f16b2a99ca03e22e12bbd592a.h5;29;0.07186630368232727;0.05388254024509768
home276_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5b9f055ef464991b4361ef04101c87e7.h5;17;0.07330722361803055;0.0695763679465001
home276_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d261c063d6d79c8b8e479f89c9166efe.h5;24;0.09004468470811844;0.051030001367393656
home276_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5e46e18012a7b67b528af17d2c8a9e1e.h5;22;0.08182187378406525;0.12221203114283277
home276_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8a119bfef21703aa9d939b3137997a81.h5;51;0.04396040737628937;0.024070729814605386
home276_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3189453a73037cb0abe0785004370c1e.h5;19;0.07075201719999313;0.03923951681724473
home276_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a5207c84641250ecf8f3a8de49ecdae3.h5;46;0.043120045214891434;0.024760840440370184
home276_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\500ea47f1b016bcfbac801621af48dd4.h5;31;0.05184265598654747;0.024355039506987124
home311_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bef1735340d37eb56b4c99d3614a25a6.h5;31;0.0716397687792778;0.08665352076157497
home311_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b86f2ba7aa239232d206c5453eb43228.h5;36;0.03936593607068062;0.048314221696804965
home311_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\7a775e125fb6e50c218fc2948ab52e75.h5;47;0.0450897254049778;0.06351378148968587
home311_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2f3aedb350e1cca23d6432cb266b9720.h5;50;0.03538249060511589;0.05061004073513403
home311_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\abf6e00899f03117d2f6cd249877ad3c.h5;34;0.05964050441980362;0.0825199334299873
home311_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\30a66fde93c649ce429ec08458bcc6b7.h5;36;0.03779199346899986;0.052606438350699836
home311_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1c9f1c932bf4eff4591dff6f591c2d0d.h5;58;0.04149608314037323;0.06526116301623865
home311_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d929954701797b7c01aae1d4b821dbc6.h5;62;0.035636890679597855;0.04762456711140563
home311_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c980614f240e432aab5e9513988de3a7.h5;50;0.04375423491001129;0.05645321512151037
home311_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\50e74021232b6783ab105d4e672143e7.h5;56;0.03634106367826462;0.04646401241920476
home311_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\79f40f252d553db50f71912bb150d47b.h5;29;0.06398584693670273;0.1098981714828719
home311_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d5c147c7e5b4c2d1572cedfae9b87bbb.h5;18;0.06706757098436356;0.11408566140238037
home311_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ae8c9821bd49921d18617e47fac32de7.h5;35;0.06628100574016571;0.09450889047612583
home311_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\236d98c5b66d169c5806c1732b4a2f0c.h5;59;0.03292213752865791;0.04198671463079862
home311_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\21a717c386ba84da607ae35c117b3b55.h5;46;0.04612048342823982;0.07089467004036963
home311_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dc58ccffe75f0c377780e433eb024e8f.h5;46;0.0371997244656086;0.05085019261790727
home311_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\427729f879e6cf3807f5a5ed5893a26e.h5;72;0.039788972586393356;0.048654152592158155
home311_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f613eb742cd852c18f08e67b94a36cb5.h5;35;0.03567087650299072;0.04941087176026456
home311_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c9f63c1f4748c3ee1c03fb8e3968baa6.h5;23;0.07287353277206421;0.11797266294037041
home311_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f27bdbbac948e6cce14db5b61a552883.h5;20;0.05903729051351547;0.050917015850936546
home311_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f2bf85d9deb33bdf4959be88ed00da40.h5;55;0.045393429696559906;0.07124744054925611
home311_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b899848f606045cb211f6c7df3fbe351.h5;35;0.0398106649518013;0.05069965932867331
home311_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b1ac511b7182cd382bd2c8f7a390ca1e.h5;25;0.06504721194505692;0.1389283472566919
home311_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\19dde3792ebde3eaaa0c6916ad4c282c.h5;46;0.041889701038599014;0.06055174064731137
home311_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ce00c0b45b3c3871cf31cdb8bf9f3beb.h5;56;0.040430501103401184;0.05923591474705592
home311_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8a274c657a7155c5c0287495a71e506e.h5;38;0.04021365940570831;0.0525132153749243
home311_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d904827482de2ef02653d720e15b6b94.h5;62;0.040587618947029114;0.06119591591632554
home311_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\494cc30db11d5666ecca2c2702cdba75.h5;45;0.0388621985912323;0.04935705263111212
home311_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9ee0f8feb45729dac29fac6f324738cb.h5;52;0.038515981286764145;0.05517696008979492
home311_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\56fa97d6735c6a32cad7f644d0f5c1c4.h5;39;0.03555350378155708;0.05156894879861358
home311_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\af06517a5cfb7ff9d9d11ee4aea6900f.h5;23;0.0932512879371643;0.15708802649532713
home311_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1cc2aa12a012d8263f31a71309f3f6af.h5;44;0.03973442316055298;0.06274933751626621
home328_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6511d5dd7ea1ae4ca49c8160a18199fc.h5;91;0.03630169853568077;0.054666530914064065
home328_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e5eca27a77aaa5c84a715e1e8bd6776b.h5;16;0.07457687705755234;0.0830669747771746
home328_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d48c80b63727b6dd449aa553ab7d32c6.h5;31;0.06613782048225403;0.09842697914246473
home328_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8c5ae432d27f7a4dec38e3dd01a42bf4.h5;39;0.03800279274582863;0.053226479146093214
home328_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\69617002084350e8d8fe7ffe91e0630c.h5;33;0.06469012796878815;0.09263685510434375
home328_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\26b05c4e9456aed6477fc11a15e633a7.h5;16;0.07523532956838608;0.0917035452092596
home328_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dc31ea4e17e8ca03edbd6970978dcc04.h5;51;0.0378020778298378;0.05932004745987163
home328_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f92e41045ce66bd70dad05ea9f874606.h5;62;0.035077475011348724;0.0553925720599339
home328_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c66574c26a8e036eb0495cd3ecfc6d25.h5;32;0.058185797184705734;0.066975875693206
home328_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dfe8056523e056f4c800c3485a2d3d64.h5;16;0.12555287778377533;0.10218000031994358
home328_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\50b9c278992bd11eac5fe4f1a11f95fe.h5;81;0.03712941333651543;0.058267448941377475
home328_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6e4948a07b4c56eec2ec9d7391a1adfc.h5;48;0.03575846552848816;0.06514548895129421
home328_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e60af77f209f897ab9e4bec12876ab1b.h5;88;0.033488236367702484;0.05992448477312525
home328_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\28984f49f86ee38c62a78feb59b22f19.h5;16;0.07330399006605148;0.08255732907878378
home328_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3b8eb586fca1402cf9d59e55fb32a7ce.h5;82;0.035567302256822586;0.056756615944336376
home328_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\aa4f74c0d6d1009e15a1c7fcbc541ee2.h5;16;0.07821594178676605;0.11047536973008211
home328_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\326fb12952811bda7fdfa31b538a5471.h5;74;0.03420955687761307;0.053703755458562
home328_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f1a099daeb8243f0fca14a96d341fc32.h5;55;0.03571787104010582;0.048165653431847616
home328_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c9ebcb2b8f341b324e99b14f0eb6a66a.h5;77;0.036143865436315536;0.0549180413825105
home328_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d683d9c1e6d1748caf04e73afd506b7a.h5;67;0.03504003956913948;0.05377581751944913
home328_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bcf6d5d369fcc6eeaab76eaa21fc33a4.h5;21;0.08120997250080109;0.1529329479843633
home328_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\10e08a26e4d64f9895aa7a15bda41d00.h5;50;0.03565540909767151;0.04983346287053498
home328_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1e2bfeebd8708fc121055adf62f99b6b.h5;94;0.03707974776625633;0.06156790182014822
home328_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5ba6f9744fa2e100caa0fde0dcc39c0d.h5;66;0.0359266921877861;0.05357719136621206
home328_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ec39a5bc159880afd3ed283985464525.h5;21;0.08697536587715149;0.11257214660043079
home328_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d7f2fd9835ea8b659f14d6a61edeec70.h5;55;0.034065280109643936;0.05858774051864336
home328_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1fb493424cb5dcf481534a305fca9b5f.h5;67;0.03572355955839157;0.07081322514435438
home328_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\55cf0d2b0d4dc6485e67862ea14ee2ac.h5;49;0.036582935601472855;0.06665600298126147
home328_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\7a5b961cdc0c04de95b0323a5d29ebc0.h5;48;0.03951820731163025;0.062252231873667296
home328_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\01265df02c137b6925dc4a1dc1d6c6b5.h5;16;0.06877335160970688;0.0997283342830013
home328_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\fea90f7c842a3a02336b3f358604cc08.h5;68;0.03725240379571915;0.060955758314552494
home328_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\55ae5012fca18e500b6ff28d612941d9.h5;39;0.036226291209459305;0.0483013657229647
home61_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\457c765d2978c6ec831917e4794da68f.h5;39;0.04209597408771515;0.09019522686371774
home61_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d02426b093d7c1f44d5ef0859326a377.h5;30;0.02856825664639473;0.0744411187998619
home61_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\666d52ff288df4cbafc4d25902d326b2.h5;25;0.04531775042414665;0.13346629450776915
home61_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2f459386c1688881f30ca50c43b3117d.h5;65;0.026665033772587776;0.07145464404752569
home61_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a9f6c3ac9c75eae75512c11adffbc788.h5;27;0.053830984979867935;0.10218883593527829
home61_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8d40efa58b8a3c698477dea5c85cffe1.h5;31;0.03592472895979881;0.07437527747984897
home61_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\893b8dfa610a6b80234cefa17b01bfb1.h5;29;0.04166851565241814;0.10732574074681611
home61_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5abad5389db18d312dd1fb024e86a563.h5;45;0.029550764709711075;0.07820545748358892
home61_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\91cc59408fa69af7aebb8e20534a656e.h5;38;0.042412981390953064;0.08565265698136386
home61_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\596c5540a0fc4fee381b111613f62f58.h5;33;0.03393961116671562;0.07894875014824493
